9,0,0,0,0,0,268.7,HBEFA3/PC_G_EU4,0,0,veh1,:cluster_2113408277_212986801_6281867407_6356544243_#5more_0_1,62.51,24.66,!veh1!var#1,12.42,veh_passenger,0,23.747969,37.974851
9,106.89,4210.78,0.58,1.79,0.08,57.03,HBEFA3/PC_G_EU4,0,1343.06,veh10,23182833#1_0,64.37,18.19,!veh10!var#1,5.96,veh_passenger,0,23.737225,37.977527
9,0,0,0,0,0,114.99,HBEFA3/PC_G_EU4,0,0,veh11,909208929_0,55.07,8.95,!veh11!var#1,1.75,veh_passenger,0,23.727362,37.974959
9,137.34,4043.76,0.72,1.78,0.09,148.85,HBEFA3/PC_G_EU4,0,1289.8,veh12,:97834703_4_0,65.9,4.38,!veh12!var#1,3.49,veh_passenger,0,23.724837,37.98911
9,4.14,2150.5,0.07,0.67,0.01,101.39,HBEFA3/PC_G_EU4,0,685.93,veh13,717094465#0_0,63.09,16.96,!veh13!var#1,11.86,veh_passenger,0,23.709439,37.978067
9,0,0,0,0,0,191.35,HBEFA3/PC_G_EU4,0,0,veh14,668697837#0_0,69.85,28.61,!veh14!var#1,23.51,veh_passenger,0,23.748021,37.989863
9,0,2358.05,0.02,0.71,0.01,151.41,HBEFA3/PC_G_EU4,0,752.12,veh15,31767641#0_0,64.73,5.1,!veh15!var#1,14.12,veh_passenger,0,23.709703,37.994156
9,32.92,3630.63,0.23,1.36,0.05,76.85,HBEFA3/PC_G_EU4,0,1158.01,veh2,61072226#0_0,64.56,58.3,!veh2!var#1,12.08,veh_passenger,0,23.737607,37.988992
9,98.78,7696.25,0.63,3.21,0.15,189.39,HBEFA3/PC_G_EU4,0,2454.72,veh3,260124785#3_1,69.18,68.52,!veh3!var#1,14.86,veh_passenger,0,23.730324,37.987984
9,174.27,10820.86,1.06,4.73,0.23,292.06,HBEFA3/PC_G_EU4,0,3451.31,veh4,1033862865#1_0,72.74,15.1,!veh4!var#1,13.01,veh_passenger,0,23.711627,37.972105
9,0,0,0,0,0,5.45,HBEFA3/PC_G_EU4,0,0,veh5,-660260255#1_0,61.38,35.45,!veh5!var#1,13.89,veh_passenger,0,23.747793,37.972802
9,139.78,8018.11,0.83,3.48,0.17,77.1,HBEFA3/PC_G_EU4,0,2557.39,veh6,50033135#1_0,70.16,34.32,!veh6!var#1,10.11,veh_passenger,0,23.736771,37.989861
